baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SGD_DB_ID	SYS_ID	ORG	GENE_SYM	NAME	DESCRIPTION
1744.43692793155	0.268778454647108	0.0682013771619838	3.94095347970375	8.11583661867953e-05	0.000199580823353458	S000000001	YAL001C	S. cerevisiae	TFC3	Transcription Factor class C	Subunit of RNA polymerase III transcription initiation factor complex; part of TauB domain of TFIIIC that binds DNA at BoxB promoter sites of tRNA and similar genes; cooperates with Tfc6p in DNA binding; largest of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); colocalizes with condensin at pol III genes and several ETC (“extra TFIIIC)” sites; may have a role in recruiting or stabilizing Scc2/4 and condensin on chromosomes
1366.67664885536	-0.0340988245004665	0.0668160540566198	-0.510338794798795	0.609814128171003	0.679172912190453	S000000002	YAL002W	S. cerevisiae	VPS8	Vacuolar Protein Sorting	Membrane-binding component of the CORVET complex; involved in endosomal vesicle tethering and fusion in the endosome to vacuole protein targeting pathway; interacts with Vps21p; contains RING finger motif
26553.482554893	-0.0955012760155495	0.0782481538306418	-1.22049238659675	0.222278273934408	0.287784415993931	S000000003	YAL003W	S. cerevisiae	EFB1	Elongation Factor Beta	Translation elongation factor 1 beta; stimulates nucleotide exchange to regenerate EF-1 alpha-GTP for the next elongation cycle; part of the EF-1 complex, which facilitates binding of aminoacyl-tRNA to the ribosomal A site; human homolog EEF1B2 can complement yeast efb1 mutants
34515.4521005819	0.99556483432678	0.0907385506532946	10.9717956387772	5.22247989132183e-28	8.84285527431628e-27	S000000004	YAL005C	S. cerevisiae	SSA1	Stress-Seventy subfamily A	ATPase involved in protein folding and NLS-directed nuclear transport; member of HSP70 family; required for ubiquitin-dependent degradation of short-lived proteins; forms chaperone complex with Ydj1p; localized to nucleus, cytoplasm, cell wall; 98% identical to paralog Ssa2p with different functional specificity in propagation of yeast [URE3] prions, vacuolar-mediated degradations of gluconeogenesis enzymes; general targeting factor of Hsp104p to prion fibrils
2694.72858658681	0.198438116915012	0.0697935004053239	2.84321771744629	0.00446605511652339	0.00841933614602351	S000000005	YAL007C	S. cerevisiae	ERP2	Emp24p/Erv25p Related Protein	Member of the p24 family involved in ER to Golgi transport; similar to Emp24p and Erv25p; role in misfolded protein quality control; forms a heterotrimeric complex with Erp1p, Emp24p, and Erv25p; localized to COPII-coated vesicles; ERP2 has a paralog, ERP4, that arose from the whole genome duplication
945.371910739999	-0.136453493732435	0.0778510481543366	-1.75275088733451	0.0796447766890444	0.116606696246829	S000000006	YAL008W	S. cerevisiae	FUN14	Function Unknown Now	Integral mitochondrial outer membrane (MOM) protein; dosage suppressor of an MDM10 null that reduces ERMES-related phenotypes, such as alterations in mitochondrial morphology, protein complex assembly, and lipid profile; dosage suppressor of MDM12, MDM34, and MMM1 null mutant growth defects; novel mechanism of MOM import involving Tom70p, the TOM complex, and the TIM23 complex, requiring mitochondrial membrane potential and processing by the IMP complex for correct biogenesis
655.088092233353	0.0563017682149653	0.0751898271425014	0.748795021276761	0.453980761006568	0.531182815919508	S000000007	YAL009W	S. cerevisiae	SPO7	SPOrulation	Putative regulatory subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis, required for normal nuclear envelope morphology, premeiotic replication, and sporulation
637.175242276642	0.197082760560431	0.0744715905688017	2.64641535188312	0.0081349862242795	0.014579294495663	S000000008	YAL010C	S. cerevisiae	MDM10	Mitochondrial Distribution and Morphology	Subunit of both the ERMES and the SAM complex; component of ERMES complex which acts as a molecular tether between the mitochondria and the ER, necessary for efficient phospholipid exchange between organelles and for mitophagy; SAM/TOB complex component that functions in the assembly of outer membrane beta-barrel proteins; involved in mitochondrial inheritance and morphology; ERMES complex is often co-localized with peroxisomes and concentrated areas of pyruvate dehydrogenase
984.401981506254	-0.000859713727759187	0.0904380417392612	-0.00950610728876459	0.992415337993821	0.994403533308033	S000000009	YAL011W	S. cerevisiae	SWC3	SWr Complex	Protein of unknown function; component of the SWR1 complex, which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; required for formation of nuclear-associated array of smooth endoplasmic reticulum known as karmellae
6896.6972067324	-0.665021835201795	0.173754581587502	-3.82736287656905	0.000129523496800835	0.000309846128108547	S000000010	YAL012W	S. cerevisiae	CYS3	CYStathionine gamma-lyase	Cystathionine gamma-lyase; catalyzes one of the two reactions involved in the transsulfuration pathway that yields cysteine from homocysteine with the intermediary formation of cystathionine; protein abundance increases in response to DNA replication stress
